1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130
1,1,1,1,1,1,48,4,7,15,26,2,2,106,3,1,1,3,2,1,18,451,166,169,24,4,610,399,115,1309,0,0,4228,202,144,214,210,813,896,42,26,20,39,8,8,153,189,19,22,5,38,6,35,0,1,1,28.1,1,5,1,47,1,10,0,0,8,0,0,1.93E+03,0,97.8,0,4,0,4,34,78.2,21.8,1.54,45,1,3,2,4,10,0,0,2,0,1,0,2,1,1,1,1,3,1,3,1,0,6,1,0,1,0,2,1,1,1,18,1,1,1,0,0,0,1,0,1,0,0,0,0,2,0,0,1,1,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,845,379,361,29,0,1263,528,626,2930,0,0,10563,338,267,261,376,1528,3410,70,52,54,54,0,17,458,524,17,84,5,83,28,79,0,1,1,29.5,1,5,1,91,0,18,0,0,47,0,0,377,0,98.2,0,6,0,7,58,84.4,15.6,1.41,159,7,4,4,8,7,0,4,1,17,3,0,5,3,4,6,5,5,8,1,5,1,109,5,0,1,3,2,1,2,3,0,6,1,6,2,1,1,0,3,0,0,3,0,0,1,1,3,0,3,no
1,1,1,1,1,1,139,54,83,41,111,7,6,78,30,1,2,12,49,1,27,309,212,215,28,4,530,343,92,977,26,26,3313,170,113,163,182,684,1249,43,12,21,26,67,6,99,115,11,34,5,56,10,51,5,1,1,27.4,1,2,1,51,6,21,0,0,3,8,0,2.33E+03,0,94.2,0,4,0,4,72,78.8,21.2,1.67,21,3,1,1,4,4,0,3,1,1,4,0,0,1,2,1,3,1,3,4,2,4,8,1,0,0,0,2,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,1,0,4,0,1,0,1,yes
1,1,1,1,1,1,53,15,16,6,28,4,1,37,6,1,1,2,15,1,11,217,49,51,29,3,358,228,100,613,15,15,3519,106,77,141,117,758,408,31,38,3,15,10,2,50,88,4,6,3,12,11,0,0,1,1,32.5,1,0,1,0,0,9,2,0,1,2,0,3.20E+03,0,94.4,0,3,0,3,49,82.6,17.4,1.55,1,1,0,0,0,0,0,1,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,2,0,4,3,0,4,0,0,1,2,0,3,2,2,4,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,33.3,1,0,1,0,0,0,0,0,0,0,0,0,0,100,0,1,0,0,0,66.7,33.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,2,3,2,0,2,1,0,2,0,0,1,1,0,1,1,1,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,100,0,1,0,0,0,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
1,1,1,1,1,1,251,73,100,26,122,18,1,251,6,1,2,4,82,1,23,1005,145,132,27,11,1579,752,494,3268,64,64,14556,475,320,331,534,1943,1882,44,118,26,76,101,14,335,460,28,26,5,43,56,22,9,1,1,30.6,1,7,1,21,1,38,6,0,52,19,0,2.33E+03,0,96.9,0,5,2,3,115,83.2,16.8,1.72,150,2,4,2,4,6,0,1,3,30,2,0,0,1,0,3,2,2,0,1,0,0,14,1,0,1,2,1,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
1,1,1,1,1,1,41,9,12,13,27,1,4,33,10,1,2,4,14,1,19,237,102,103,31,1,370,253,66,752,2,2,3769,124,58,174,130,439,606,44,11,21,19,21,8,110,121,5,9,5,25,6,13,4,1,1,24.1,1,6,1,9,1,31,0,0,15,0,0,2.95E+03,0,92.3,0,3,0,3,62,84,16,1.41,9,0,1,0,3,0,0,0,0,9,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,4,1,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,393,118,115,32,0,654,354,239,1355,0,0,4944,214,144,210,228,723,1037,40,40,14,32,0,7,205,245,12,16,5,20,11,22,0,1,1,24,1,5,1,20,0,13,0,0,61,0,0,748,0,92.5,0,5,0,4,151,84.6,15.4,1.3,36,1,3,2,2,0,0,6,0,0,1,0,4,1,1,1,1,1,1,0,1,2,10,2,0,1,1,1,1,0,2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,no
1,1,1,1,1,1,254,31,64,40,93,22,9,93,25,1,1,17,31,1,29,405,240,264,33,5,691,365,134,1248,15,15,5828,194,131,173,201,1189,1355,47,18,25,27,61,8,97,115,14,44,5,53,7,48,0,1,1,31.5,1,9,1,61,3,4,0,2,18,9,0,329,0,98.5,0,3,0,5,25,85.6,14.4,1.55,8,1,1,2,1,0,0,3,2,3,4,0,2,1,0,0,5,4,1,0,4,2,0,3,0,1,0,2,1,1,2,0,0,0,0,2,2,0,0,0,2,1,0,0,0,0,1,0,0,0,yes
1,1,1,1,1,1,134,32,33,26,68,12,1,108,8,1,1,7,32,1,27,981,296,298,32,3,1541,721,968,3084,0,0,14038,432,319,373,480,1675,1887,50,101,37,91,29,25,403,511,20,52,5,68,45,60,0,1,1,35.8,1,12,1,88,1,32,0,0,55,0,0,1.02E+04,0,94.9,0,4,0,7,219,83.9,16.1,1.64,158,4,2,3,2,7,0,3,4,7,1,0,1,2,0,3,4,5,4,4,4,1,26,1,0,0,0,2,0,2,3,0,0,1,2,2,3,0,0,2,2,0,0,1,0,2,0,1,1,1,yes
1,1,1,1,1,1,59,11,14,7,25,5,3,12,12,1,1,4,17,1,14,237,78,82,28,3,360,272,137,702,11,11,3035,101,109,150,125,563,415,37,31,13,14,13,5,62,104,7,9,5,22,19,5,0,1,1,26.1,1,3,1,9,3,50,0,0,36,0,0,2.15E+03,0,90.7,0,3,0,2,59,79.3,20.7,1.34,62,0,1,0,1,11,0,1,1,36,1,0,0,0,0,5,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,yes
1,1,1,1,1,1,90,38,62,22,63,3,4,65,12,1,1,3,27,1,19,505,178,172,27,0,860,380,221,1549,4,4,4746,259,138,213,295,818,977,49,66,20,27,18,13,168,237,9,31,5,47,35,36,0,1,1,23.4,1,4,1,45,2,17,0,0,19,8,0,3.25E+03,0,95.9,0,4,0,7,87,77.5,22.5,1.39,18,4,2,3,0,3,0,3,0,0,1,0,1,0,2,1,4,2,0,0,0,1,4,0,0,0,0,1,0,1,0,24,1,0,1,0,0,0,1,1,0,0,1,1,1,2,0,1,0,0,yes
0,0,1,1,1,1,0,12,29,24,36,2,1,93,2,0,0,0,0,1,16,739,116,123,25,0,1183,556,285,2060,0,0,11508,270,150,360,358,1320,1030,44,48,20,50,0,14,164,274,8,24,5,20,36,9,0,1,1,29,1,13,1,22,0,8,0,0,39,0,0,9.45E+03,0,96,0,5,0,3,127,82.9,17.1,1.68,259,0,1,1,3,32,0,2,1,2,2,0,1,0,3,46,3,2,2,0,1,0,131,0,0,0,1,0,0,1,0,37,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,no
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,726,224,230,33,0,1153,616,510,2206,0,0,10337,300,272,344,364,1205,1618,46,56,31,40,0,15,208,282,14,32,5,53,49,35,0,1,1,30.2,1,11,1,58,0,19,0,0,6,0,0,1.91E+03,0,98.1,0,5,0,9,47,85,15,1.39,175,0,1,0,3,7,0,4,0,0,1,0,1,1,0,8,3,2,3,1,2,0,104,3,0,0,2,0,0,2,2,0,2,1,2,0,5,0,0,1,1,0,1,1,0,0,0,3,0,2,no
1,1,1,1,1,1,72,30,31,13,60,6,1,89,8,1,1,12,54,1,36,1003,406,412,26,5,1706,909,578,3665,0,0,12295,569,464,385,612,2303,4141,39,99,56,91,37,21,512,657,29,68,5,95,29,95,0,1,1,27.5,1,9,1,125,1,66,0,0,25,0,0,8.80E+03,0,94.5,0,7,0,7,248,83,17,1.65,258,3,5,7,4,35,0,8,3,6,5,0,2,5,3,7,4,7,4,4,1,4,169,1,0,0,2,1,0,9,0,22,1,2,0,2,3,2,1,2,3,2,1,0,1,1,0,0,0,1,yes
1,1,1,1,1,1,6,17,19,11,35,4,0,104,1,1,1,7,24,1,14,317,159,170,24,0,444,324,120,912,0,0,3186,133,128,169,140,670,806,50,22,19,15,20,10,128,155,8,18,5,35,5,30,0,1,1,25,1,3,1,54,0,29,0,0,21,2,0,2.28E+03,0,91.7,0,4,0,6,94,78.9,21.1,1.31,90,2,4,2,1,5,0,0,0,7,0,0,1,2,0,2,1,0,1,0,1,0,26,1,0,0,2,2,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,yes
1,1,1,1,1,1,29,73,93,46,143,1,6,138,12,1,2,15,31,1,34,702,329,343,30,5,1080,619,376,2177,22,22,10725,342,255,286,379,1217,2484,54,58,38,56,54,13,356,430,18,48,5,72,32,83,42,1,1,29.1,1,11,1,96,2,27,4,0,19,0,0,8.84E+03,0,94,0,5,0,6,181,82.2,17.8,1.71,42,8,6,3,3,10,0,3,3,2,3,0,1,3,2,4,4,4,1,5,7,3,62,3,0,1,4,4,1,1,2,28,1,3,1,1,1,2,1,2,0,3,0,0,1,3,0,1,0,2,yes
0,0,1,1,1,1,3,14,17,16,51,0,1,13,1,1,0,3,0,1,31,767,311,294,34,10,1220,681,862,2490,0,0,10578,296,263,401,388,1548,3050,52,105,49,57,0,16,305,457,17,64,5,86,60,68,0,1,1,30.2,1,13,1,65,0,53,7,0,44,0,0,7.52E+03,0,95.6,0,5,1,3,117,84.8,15.2,1.43,392,2,2,8,3,32,0,7,3,11,3,0,4,1,3,24,1,3,6,1,4,1,79,1,0,1,2,0,1,1,1,14,0,0,0,0,2,0,1,2,2,0,0,0,0,0,0,0,1,1,yes
1,1,1,1,1,1,29,20,37,11,37,5,1,35,3,1,1,5,8,1,29,344,228,216,31,1,646,317,268,1116,0,0,3939,205,88,214,224,753,1149,42,25,33,25,10,6,102,130,7,37,5,59,17,45,0,1,1,31.9,1,9,1,53,0,35,0,0,4,0,0,2.63E+03,0,93.2,0,3,0,7,93,83.3,16.7,1.58,30,0,2,1,3,3,0,2,2,2,0,0,3,2,1,2,2,1,3,1,3,2,0,3,0,1,2,3,1,2,1,12,2,0,0,1,2,0,1,1,0,1,0,0,0,0,0,0,1,2,yes
1,1,1,1,1,1,77,86,105,24,160,16,4,69,8,1,1,21,86,1,11,1165,177,176,29,15,1867,957,609,3432,59,59,17079,564,381,491,628,2139,2505,49,100,21,77,40,31,437,542,19,24,5,46,64,39,0,1,1,32.2,1,17,1,53,1,55,7,0,39,12,0,1.24E+04,0,95.1,0,4,5,2,217,83.3,16.7,1.57,133,2,1,1,4,5,2,3,1,0,0,0,1,2,2,0,0,0,1,0,0,1,37,3,0,0,6,2,0,0,0,70,0,0,0,2,0,2,1,0,1,0,0,1,0,1,0,0,0,0,yes
1,1,1,1,1,1,46,11,15,8,26,4,0,15,7,1,2,6,4,1,36,361,208,217,31,1,499,421,99,951,0,0,4799,159,110,287,171,753,538,51,33,28,21,11,5,119,156,8,28,5,48,12,33,7,1,1,23.5,1,1,1,52,2,13,0,0,26,0,0,690,0,94.3,0,3,0,8,74,79.9,20.1,1.3,9,1,2,4,1,4,0,5,2,0,1,0,0,3,1,0,2,3,4,2,2,1,0,1,0,1,2,1,1,3,1,16,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,no
1,1,1,1,1,1,33,19,21,7,31,0,5,10,11,1,1,5,19,1,20,215,99,95,33,0,390,267,92,798,9,9,2682,143,77,181,148,499,906,37,19,16,16,9,4,141,160,8,11,5,22,5,15,0,1,1,29.2,1,2,1,4,3,13,0,0,3,0,0,1.85E+03,0,95.7,0,3,0,1,40,81.7,18.3,1.27,3,2,2,1,1,0,0,1,1,0,1,0,0,4,0,0,3,4,0,0,3,0,0,1,0,0,0,1,0,2,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,11,11,8,0,10,15,2,19,0,0,30,4,3,12,4,26,6,15,0,0,1,0,0,1,1,0,0,1,3,0,0,0,1,1,26.7,0,0,1,0,0,2,0,0,0,0,0,6,0,93.5,0,2,0,0,0,72,28,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,0,1,3,0,2,0,0,0,1,1,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,75,0,1,0,0,0,50,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
1,1,1,1,1,1,110,49,53,36,111,6,6,202,12,1,2,23,19,1,29,651,177,181,33,3,1111,589,391,2118,19,19,9632,352,237,299,382,1424,1695,33,68,22,51,45,9,269,371,9,19,5,40,20,30,30,1,1,28.7,1,14,1,44,3,34,0,1,45,0,0,7.51E+03,0,93.9,0,5,0,5,174,83.7,16.3,1.43,157,2,1,0,1,21,0,5,0,0,3,0,0,4,0,4,2,2,2,1,0,1,67,1,0,1,0,0,0,1,0,39,5,0,1,1,1,2,1,1,0,0,0,0,0,1,0,1,0,0,yes
1,1,1,1,1,1,161,33,47,28,74,7,3,111,21,1,1,10,46,1,26,372,225,246,33,3,635,421,102,1061,33,33,6548,205,115,259,218,829,915,50,15,40,25,47,8,97,113,8,35,5,53,12,46,0,1,1,30.6,1,7,1,45,4,29,0,0,2,1,0,5.52E+03,0,93.5,0,3,0,3,88,83.4,16.6,1.43,60,5,1,2,4,1,0,3,1,1,0,0,0,0,3,1,4,1,0,0,1,0,0,1,1,1,0,2,0,1,0,0,1,0,2,1,1,1,0,0,1,0,3,0,0,0,0,0,0,2,yes
1,1,1,1,1,1,96,53,68,16,97,22,0,186,4,1,1,11,35,1,26,782,239,239,29,14,1171,591,777,2203,35,35,12424,316,254,294,391,2024,3045,43,130,39,73,32,17,219,358,21,48,5,68,67,43,0,1,1,31.5,1,6,1,54,0,78,3,0,101,11,0,5.66E+03,0,92.4,0,6,0,4,198,84.9,15.1,1.63,106,2,2,3,2,5,0,2,2,35,2,0,2,1,1,6,4,2,0,2,1,1,35,0,0,1,5,0,0,1,0,18,1,0,1,0,3,0,1,1,0,0,1,0,1,2,0,2,0,0,no
1,1,1,1,1,1,62,4,7,14,29,8,3,52,11,1,1,7,11,1,29,341,244,256,32,3,645,352,121,1114,0,0,4100,197,117,196,210,910,702,57,27,39,28,39,16,117,147,10,43,5,62,10,53,0,1,1,27,1,10,1,48,1,23,1,1,14,0,0,1.86E+03,0,96.9,0,4,0,6,34,80.7,19.3,1.47,21,4,2,1,0,3,0,2,4,7,1,0,3,1,1,2,0,3,2,2,0,1,2,0,0,1,2,0,1,0,2,0,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,yes
1,1,1,1,1,1,27,7,16,10,20,3,3,14,6,0,1,3,7,1,16,329,117,121,28,0,517,291,122,1020,0,0,4396,151,98,183,167,814,636,37,17,23,30,10,4,125,159,8,15,5,27,10,18,0,1,1,34.7,1,4,1,17,1,9,0,0,2,0,0,2.80E+03,0,95.9,0,4,0,3,57,82,18,1.42,74,0,3,2,0,17,0,1,0,0,0,0,0,2,0,6,1,0,0,0,2,1,15,0,0,0,1,1,0,2,1,0,2,1,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,392,188,168,33,0,951,396,311,1817,0,0,4872,198,161,235,295,1042,835,46,82,39,34,0,15,150,284,13,26,5,60,52,15,0,1,1,28,1,3,1,31,0,12,0,0,10,0,0,2.09E+03,0,97.4,0,6,0,4,62,83,17,1.38,148,2,2,2,1,22,0,2,1,0,3,0,4,2,2,30,2,1,1,1,2,2,75,0,0,1,0,1,0,2,0,0,0,0,2,0,1,0,0,1,1,0,0,2,0,1,2,0,0,1,no
1,1,1,1,1,1,148,74,101,21,134,22,3,111,12,1,2,18,62,1,23,650,192,205,29,14,1091,572,356,2210,24,24,7962,361,249,277,391,1397,1738,42,89,37,45,46,14,281,378,8,20,5,52,28,39,12,1,1,30.1,1,8,1,44,1,108,5,0,33,19,0,5.96E+03,0,93.1,0,5,2,3,135,81.7,18.3,1.45,66,1,2,4,1,8,0,2,3,70,1,0,1,2,1,1,2,0,1,1,2,1,6,2,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,2,2,yes
1,1,1,1,1,1,38,23,23,22,62,14,3,24,9,1,1,9,23,1,25,1210,184,205,33,7,1883,968,730,3846,0,0,17167,560,476,467,617,2112,2953,45,129,13,92,25,27,514,700,32,20,5,38,37,34,0,1,1,30,1,13,1,59,2,74,1,0,102,0,0,1.15E+04,0,95.3,0,7,0,5,211,84.2,15.8,1.48,494,4,1,5,3,52,0,2,2,9,1,0,0,2,3,15,0,1,3,2,0,0,80,3,0,0,0,4,0,4,0,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,0,1,1,0,1,0,0,43,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100,0,0,0,0,0,62.5,37.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
1,1,1,1,1,1,113,27,29,18,52,4,2,24,6,0,1,3,27,1,38,882,483,500,38,4,1265,596,312,2497,0,0,14521,396,230,345,426,1421,1710,46,40,50,57,21,19,398,447,22,92,5,116,27,122,0,1,1,30,1,12,1,143,1,63,0,0,23,0,0,1.05E+04,0,94.3,0,5,0,9,166,84.5,15.5,1.58,157,3,6,1,4,6,0,7,5,5,4,0,1,4,4,3,1,2,7,2,4,5,29,2,0,1,0,7,1,2,0,0,1,1,2,0,2,0,0,1,2,3,0,2,1,2,0,2,1,3,yes
1,1,1,1,1,1,151,42,65,23,83,8,1,58,12,1,1,15,52,1,26,708,258,273,27,3,1117,637,370,1990,11,11,9410,333,289,269,388,1366,1524,47,40,42,55,46,25,232,291,14,38,5,60,45,51,0,1,1,29.7,1,14,1,74,4,46,0,0,16,0,0,7.53E+03,0,94.6,0,4,0,6,133,82,18,1.42,170,7,3,2,2,19,0,2,4,8,7,0,3,2,1,10,1,2,0,0,3,2,1,2,0,1,4,3,1,0,0,36,1,0,0,1,4,0,1,0,1,0,1,0,0,0,0,1,0,0,yes
1,1,1,1,1,1,25,9,9,8,19,2,3,77,9,1,1,2,23,1,34,1173,360,341,25,0,2424,1012,1673,4974,0,0,11941,620,541,438,826,2860,6030,44,228,45,112,33,35,656,982,36,67,5,90,150,88,0,1,1,28.5,1,18,1,101,2,54,0,0,117,0,0,3.95E+03,0,97,0,6,0,7,176,81.7,18.3,1.87,599,4,7,3,4,98,0,5,5,41,5,0,3,4,4,49,6,3,2,2,5,4,22,4,0,1,2,4,0,5,0,0,4,1,3,0,2,1,0,4,0,1,1,0,0,0,0,3,1,0,yes
1,1,1,1,1,1,124,20,26,3,23,1,1,4,7,1,1,0,20,1,34,698,295,289,33,0,1004,715,340,2020,0,0,9340,301,243,443,326,1386,1603,54,52,49,52,4,12,271,339,14,43,5,73,22,57,0,1,1,27.6,1,10,1,79,2,45,0,0,5,0,0,7.20E+03,0,94.6,0,4,0,6,129,81.8,18.2,1.4,135,3,2,0,1,14,0,5,3,2,7,0,0,4,3,2,3,3,2,2,0,5,18,2,0,1,0,3,0,2,2,36,1,0,2,0,1,0,1,0,2,0,0,1,0,3,0,2,0,0,yes
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,29,500,240,239,28,0,763,364,191,1333,0,0,7264,239,155,205,254,788,1102,48,20,52,38,0,7,109,131,14,41,5,57,15,39,0,1,1,30.5,1,5,1,51,0,39,0,0,4,0,0,1.29E+03,0,95.4,0,5,0,3,63,83.4,16.6,1.4,76,6,4,2,1,1,0,2,2,2,6,0,1,1,2,0,1,1,0,2,1,1,22,3,0,1,0,3,0,2,0,18,2,0,0,1,0,0,1,1,3,0,0,2,0,2,0,0,0,1,no
1,1,1,1,1,1,38,77,82,39,137,1,1,213,4,1,1,14,59,1,24,758,225,240,22,7,1364,704,550,2778,0,0,11452,450,247,399,525,1778,1903,45,142,47,92,42,16,494,641,12,51,5,53,68,36,0,1,1,26.3,1,7,1,45,1,123,0,0,78,5,0,8.86E+03,0,92.1,0,4,0,8,231,82.9,17.1,1.52,74,0,1,2,3,5,0,1,3,94,1,0,1,2,3,7,3,4,3,1,2,1,19,1,0,0,2,2,0,1,1,18,2,1,1,1,0,1,1,0,1,0,0,0,1,2,1,1,0,1,yes
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,29,721,84,86,29,0,1128,597,379,2359,0,0,9392,316,265,306,360,1675,1426,31,70,12,45,0,15,301,416,27,7,5,22,33,4,0,1,1,31.3,1,10,1,3,0,45,0,0,96,0,0,1.91E+03,0,92.9,0,5,0,1,223,83.3,16.7,1.56,137,1,0,1,0,35,0,1,0,12,0,0,0,1,1,9,1,3,1,1,2,0,47,0,0,0,1,1,0,0,0,22,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,no
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,7,1,19,698,144,138,35,0,1474,636,303,3059,0,0,8587,359,299,321,453,1211,1777,39,63,17,57,16,16,275,455,24,17,5,35,30,23,0,1,1,34.1,1,10,1,33,0,5,0,0,17,0,0,2.68E+03,0,98.9,0,6,0,1,44,84.1,15.9,1.44,331,7,1,2,0,40,0,3,0,1,1,0,0,1,1,26,4,1,5,1,1,0,246,0,0,1,1,0,1,3,0,0,0,0,2,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,no
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,30,1,9,550,131,119,24,0,914,558,178,1825,0,0,4927,278,251,270,313,1189,1682,41,51,19,54,26,17,281,344,14,17,5,29,20,24,0,1,1,33.5,1,8,1,38,0,21,0,0,32,0,0,2.91E+03,0,95.2,0,6,0,2,117,79.8,20.2,1.54,93,1,1,4,1,10,0,3,0,5,1,0,4,1,2,9,1,0,1,0,1,1,47,2,0,1,0,3,0,3,1,20,2,0,1,0,1,2,1,0,1,0,0,0,0,1,0,0,0,0,no
1,1,1,1,1,1,55,13,14,9,27,1,1,11,4,1,1,3,13,1,31,799,211,210,31,2,1128,502,572,2156,13,13,13414,283,217,259,363,1310,1073,47,102,33,48,13,21,199,329,27,41,5,54,55,37,0,1,1,27.9,1,5,1,38,1,46,0,0,12,0,0,1.01E+04,0,95.2,0,6,0,8,120,83.6,16.4,1.4,236,1,4,5,1,24,0,3,3,28,5,0,1,0,1,23,2,0,0,0,2,0,43,0,0,1,4,2,0,0,0,21,1,1,2,1,0,0,1,2,2,0,1,0,0,2,0,1,1,0,yes
1,1,1,1,1,1,158,109,127,67,233,5,7,143,23,1,2,32,56,1,20,1028,181,170,28,15,1825,968,629,3704,56,56,13618,563,441,440,644,1765,3532,44,142,29,89,87,19,491,689,26,35,5,45,52,28,53,1,1,28.7,1,16,1,41,5,66,6,2,99,0,0,9.99E+03,0,93.5,0,6,4,4,317,81.9,18.1,1.54,357,1,4,2,2,42,0,2,1,21,0,0,2,0,6,21,2,1,0,1,2,0,99,2,0,1,6,1,1,1,1,0,1,2,1,1,0,1,0,0,3,0,0,0,0,1,0,1,0,1,yes
1,1,1,1,1,1,178,86,92,32,158,2,3,118,10,1,1,11,86,1,38,988,254,249,33,17,1565,664,760,2974,86,86,13022,441,285,350,509,1848,3531,46,46,40,79,29,24,374,437,22,38,5,68,49,44,0,1,1,29.2,1,19,1,61,3,65,10,0,18,8,0,7.84E+03,0,95.7,0,6,0,6,141,83,17,1.51,321,2,3,2,1,10,2,2,2,41,4,0,2,0,1,12,4,1,3,2,4,2,111,2,0,1,2,2,1,1,1,0,1,0,0,1,0,1,0,1,2,0,0,0,0,1,0,3,0,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,380,137,129,32,0,734,383,326,1510,0,0,3960,231,147,236,265,1056,1416,48,60,15,39,0,6,197,259,10,26,5,41,32,20,0,1,1,25.6,1,0,1,28,0,64,0,0,23,0,0,825,0,93.7,0,5,0,0,86,82,18,1.49,18,0,0,2,3,2,0,2,0,50,0,0,0,2,0,2,4,1,1,0,1,0,5,4,0,0,1,1,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,no
1,1,1,1,1,1,34,13,15,13,38,1,3,17,6,1,1,5,40,1,36,666,352,358,33,5,1007,652,259,1823,8,8,9901,299,223,366,332,1673,1690,44,42,50,52,38,12,158,210,16,60,5,87,20,73,0,1,1,28.8,1,15,1,100,1,51,2,0,18,0,0,8.33E+03,0,92.2,0,5,0,12,188,82.2,17.8,1.54,106,2,2,3,4,7,0,4,4,10,3,0,2,2,4,12,4,2,4,1,3,2,8,3,0,1,1,4,1,3,1,23,0,1,2,0,1,0,1,2,0,0,0,0,0,0,0,3,0,0,yes
1,1,1,1,1,1,66,69,101,39,128,11,4,99,17,1,1,10,36,1,34,863,305,312,30,4,1410,733,501,2952,16,16,10548,434,293,389,482,1767,2474,41,114,48,86,26,17,462,624,21,61,5,74,43,65,0,1,1,28.4,1,13,1,67,7,49,6,1,48,0,0,9.90E+03,0,94.6,0,4,0,6,199,84.3,15.7,1.49,192,7,3,4,2,42,0,1,4,1,4,0,6,1,4,5,2,4,2,0,1,4,11,3,0,1,1,4,1,1,1,33,3,0,2,0,1,1,1,0,1,0,1,1,1,0,0,2,0,1,yes
