1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124
54,588,351,1197,300,27,7,4431,826,171,190,19,863,143,174,110,3,124,1.71,115,10,18,1,15,16.9,83.1,23,1,1,1,1,36,5,11,99.3,108,6,7,30,0,1,190,13,177,53,1,30,1,33,1,1,1,1,1,47,3,1,1,1,2,1,1,3,0,1,0,1,2,0,0,2,1,1,0,1,2,1,2,4,2,1,8,1,24,5,4,1,9,15,33,0,1,2,50,0,0,2,3,0,0,0,1,2,9,0,2,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,yes
44,1656,938,3127,639,25,95,12627,3008,296,546,76,1510,547,431,312,4,377,1.43,890,22,132,1,80,16.2,83.8,22,1,1,1,1,27.5,5,521,97.1,1.19E+03,48,12,28,0,62,127,20,121,33,3,16,1,14,1,1,1,1,1,22,2,0,35,1,54,2,34,2,0,1,0,1,1,60,0,1,2,0,0,0,3,2,0,1,1,2,0,0,0,41,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,3,0,0,0,0,0,0,1,1,yes
43,501,387,1123,250,27,8,5597,1066,155,155,21,526,172,152,67,3,161,1.7,97,7,11,1,3,15.3,84.7,18,1,1,1,1,34.8,5,1,99.4,197,2,4,26,0,4,142,9,129,39,4,20,1,25,1,1,1,2,1,26,3,0,0,0,21,2,0,3,0,3,1,2,2,0,0,0,1,1,0,0,0,1,0,0,0,1,11,0,14,0,1,1,17,2,2,0,0,2,2,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,yes
50,711,403,1226,385,33,73,5163,665,263,244,27,1016,116,239,114,3,97,1.57,141,9,18,1,4,18.4,81.6,54,1,1,1,1,30.4,5,19,95.2,4.04E+03,24,6,41,0,0,316,10,304,90,7,63,1,57,1,1,1,2,1,68,5,1,1,1,4,3,1,1,0,6,3,4,0,0,0,0,2,3,0,2,2,3,4,7,3,0,4,0,24,0,3,8,4,12,12,0,1,2,13,0,1,1,3,0,1,0,1,1,0,0,2,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,no
41,694,433,1473,401,30,58,5230,1574,244,205,39,995,226,184,136,6,175,1.48,340,9,34,1,12,17.3,82.7,29,1,1,1,1,27.7,5,110,96.9,677,11,7,33,0,15,170,17,165,45,2,22,1,31,1,1,1,1,1,25,3,1,10,1,5,2,4,3,0,2,1,2,0,46,0,1,0,2,0,3,4,1,1,0,1,1,8,0,17,5,1,3,8,5,6,0,0,1,0,0,2,2,3,1,2,0,1,0,1,5,1,0,0,0,0,0,1,1,0,5,0,0,1,0,0,0,2,2,yes
36,1126,875,2195,801,30,221,11206,1434,407,362,42,1798,389,322,281,6,307,1.5,356,14,55,1,25,19.9,80.1,30,1,1,1,1,32.7,5,302,92,8.23E+03,69,12,38,0,48,194,20,187,51,5,27,1,33,1,1,1,4,1,36,2,1,27,1,111,0,15,2,0,3,1,0,4,31,0,1,5,0,0,1,4,2,2,3,1,2,27,0,101,16,0,14,197,49,50,3,0,4,69,1,0,1,0,5,1,1,1,1,4,4,1,0,1,3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,yes
68,817,466,1584,441,30,83,5845,1115,268,280,29,1030,222,246,173,5,153,1.44,298,6,57,1,29,15.9,84.1,27,1,1,1,1,31.5,5,42,95.3,1.08E+03,36,3,24,0,23,210,11,200,61,2,46,0,40,0,0,0,1,0,43,3,0,10,0,0,1,4,1,0,0,3,0,2,24,0,2,3,1,0,3,3,2,1,1,0,3,0,2,0,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,1,2,0,2,0,0,0,0,1,0,1,0,no
46,307,165,556,240,31,4,1181,218,127,105,15,455,40,102,78,3,33,1.36,23,5,6,1,3,21.8,78.2,20,1,1,1,1,27.9,5,2,99.5,13,0,0,12,0,0,142,7,146,41,6,35,1,24,1,1,1,2,1,20,0,1,1,1,0,2,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,14,2,41,0,2,8,98,8,24,3,0,14,64,1,0,0,1,4,0,2,0,0,2,0,0,0,2,4,0,0,1,0,0,0,6,1,0,0,0,0,0,0,yes
49,938,441,2085,427,29,81,4409,891,241,282,54,1070,349,203,186,7,225,1.4,247,6,59,1,56,17.2,82.8,29,1,1,1,1,33.7,5,123,97,781,13,4,33,0,56,131,13,109,46,4,22,0,9,0,0,0,1,0,9,2,0,36,0,0,1,14,0,0,0,1,1,3,54,0,2,0,1,0,0,2,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,44,1,0,0,0,1,0,0,0,0,17,0,0,0,0,0,0,9,0,no
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
41,1395,1006,2893,674,36,115,15621,1948,330,452,82,1552,454,375,344,6,303,1.47,976,22,113,1,52,15,85,28,1,1,1,1,28.9,5,328,95.7,2.93E+03,80,12,36,0,6,183,20,180,40,3,23,0,20,0,0,0,3,0,40,4,0,28,0,0,3,20,2,0,2,3,0,0,141,0,3,0,5,0,1,6,1,4,3,1,0,0,1,0,42,2,0,0,0,0,0,1,0,0,2,1,2,1,0,2,0,1,2,0,41,0,0,1,0,1,0,0,1,0,8,0,0,2,0,0,0,2,1,no
43,780,506,1522,430,25,135,5557,998,243,270,36,944,270,247,163,5,242,1.52,192,8,28,1,23,18,82,33,1,1,1,1,30,5,42,93.2,4.05E+03,34,1,28,0,17,198,14,203,51,4,34,1,36,1,1,1,0,1,42,4,1,0,1,14,0,0,3,0,2,2,0,3,0,0,1,1,3,0,0,0,0,2,2,1,1,9,0,35,5,1,2,59,24,22,0,2,2,21,0,0,3,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,2,0,0,1,1,0,0,0,yes
50,1421,853,2996,785,34,150,13950,2246,429,494,57,2229,637,435,347,7,542,1.52,589,30,94,1,48,15.5,84.5,41,1,1,1,1,32,5,100,96.2,3.41E+03,26,16,27,0,24,206,18,193,53,4,34,1,32,1,1,1,2,0,38,2,1,1,1,0,4,10,2,0,1,1,4,2,70,0,1,0,0,0,1,0,1,1,0,0,2,6,0,42,2,4,3,13,31,43,0,0,3,30,0,3,4,1,2,0,3,1,0,0,23,3,0,5,0,1,1,1,1,0,0,0,1,0,2,0,0,1,0,no
41,1333,781,2659,783,27,82,11491,1698,481,435,71,1753,541,384,302,5,452,1.58,356,16,77,1,37,15.3,84.7,25,1,1,1,1,26.9,5,137,97.4,1.68E+03,25,7,20,0,42,150,21,136,41,1,19,0,33,0,0,0,1,0,26,1,0,12,0,0,3,9,1,0,1,3,1,2,55,0,1,2,1,0,3,1,0,0,2,0,1,0,1,0,17,2,0,0,0,0,0,1,0,0,1,0,3,0,0,2,0,0,0,0,6,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,5,1,yes
44,770,516,1730,432,39,81,7892,911,256,269,40,952,250,238,176,5,196,1.47,357,9,40,1,27,14.7,85.3,29,1,1,1,1,36.3,5,100,95.6,1.20E+03,34,8,27,0,5,172,18,171,43,3,22,0,26,0,0,0,1,0,29,0,0,14,0,0,3,4,1,0,2,3,3,1,38,0,4,1,2,0,2,0,1,4,3,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,1,1,0,0,1,0,1,0,0,1,1,2,0,1,0,0,0,0,1,0,1,0,1,no
44,1013,522,2118,497,28,114,6132,1003,288,318,60,1345,381,243,202,5,233,1.36,395,15,100,1,48,17.1,82.9,35,1,1,1,1,26,5,212,95.6,4.43E+03,31,8,24,0,28,143,12,130,39,5,19,1,20,1,1,1,1,1,17,1,0,41,1,34,1,26,2,0,2,0,4,4,19,0,1,0,2,0,0,2,0,0,0,1,2,0,0,0,11,4,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,5,0,0,0,0,1,0,0,0,2,7,0,0,0,0,0,0,1,0,no
53,1332,745,2623,698,26,197,9108,2746,323,430,64,2021,378,362,327,5,251,1.48,505,14,83,1,37,18.9,81.1,20,1,1,1,1,30.8,5,320,93.7,5.48E+03,71,13,24,0,33,177,16,168,50,4,30,1,37,1,1,1,2,0,40,6,1,20,1,0,3,21,0,0,2,0,0,0,128,0,4,0,0,0,2,2,0,1,1,0,1,20,0,122,30,3,14,63,59,82,0,0,4,66,1,0,1,1,20,1,0,1,0,12,32,1,0,0,9,1,0,0,0,1,17,0,0,0,0,0,0,10,0,no
44,942,522,1858,429,29,51,5625,1123,238,302,45,872,302,267,156,4,218,1.48,326,13,69,1,29,18.4,81.6,33,1,1,1,1,32.9,5,41,97.7,368,15,4,31,0,33,177,11,172,50,4,38,1,26,1,1,1,1,0,20,1,1,9,1,0,0,5,4,0,1,0,1,2,11,0,2,0,3,0,3,0,0,1,2,0,2,23,1,59,7,1,9,40,20,41,0,0,6,191,0,1,0,4,7,1,1,1,0,25,0,1,1,2,0,1,0,1,0,0,6,0,0,0,0,0,0,1,0,yes
46,947,532,1710,400,35,1,8130,889,252,284,37,961,200,235,148,6,168,1.5,328,16,10,1,36,15.5,84.5,35,1,1,1,1,31.2,5,135,100,1,0,11,40,0,0,217,17,223,57,11,37,0,34,0,0,0,1,0,36,2,0,7,0,0,1,10,0,0,0,2,2,4,114,0,0,0,1,0,0,1,0,2,1,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,1,1,0,10,0,0,0,0,1,1,0,1,2,15,0,1,1,0,0,0,2,0,yes
2,1,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,50,0,1,1,1,1,0,1,0,75,2,0,0,1,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
47,658,432,1245,449,28,75,5599,980,257,228,39,1146,191,223,130,6,170,1.49,86,8,21,1,5,18.9,81.1,28,1,1,1,1,32.5,5,18,95.2,2.66E+03,21,4,25,0,9,161,6,148,47,3,29,1,32,1,1,1,1,1,19,2,2,0,1,33,1,0,0,0,1,0,3,0,0,0,0,0,0,0,3,0,2,2,2,0,4,13,0,44,2,2,9,32,15,18,3,1,10,49,1,0,0,2,3,0,0,1,0,7,4,2,0,1,1,1,1,1,0,0,0,6,0,0,0,0,0,0,0,no
40,978,647,1830,509,28,174,8904,1726,296,322,43,1125,344,303,166,4,265,1.47,359,10,73,1,19,18.6,81.4,38,1,1,1,1,30.1,5,28,93.3,7.12E+03,29,5,33,0,50,268,9,262,71,11,43,1,55,1,1,1,1,1,71,7,1,6,1,16,1,0,1,0,2,1,3,3,2,0,3,3,1,0,1,0,1,0,2,0,1,27,1,88,2,2,8,36,50,71,0,2,3,96,1,0,3,1,3,2,1,1,2,10,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,yes
50,1112,605,2356,546,27,28,8047,1298,299,331,53,1434,421,289,247,6,290,1.61,459,16,117,1,39,15.5,84.5,31,1,1,1,1,32.8,5,112,99,200,8,13,19,0,19,270,14,266,65,10,42,0,71,0,0,0,1,0,80,7,0,13,0,0,5,2,4,0,3,0,4,2,67,0,3,1,3,0,1,3,0,1,5,1,3,0,4,0,1,2,0,0,0,0,0,2,0,0,0,2,4,1,0,0,2,1,2,0,13,1,0,0,0,1,0,0,0,1,1,0,0,0,2,1,0,1,0,no
45,407,276,827,239,32,35,3354,481,153,129,25,643,116,120,84,4,94,1.46,123,8,22,1,8,17.8,82.2,23,1,1,1,1,31.8,5,59,95.6,1.55E+03,22,2,37,0,16,109,8,105,31,3,6,1,7,1,1,1,1,1,4,0,0,0,0,2,0,1,2,0,1,1,1,2,18,0,0,0,2,0,2,0,0,1,0,0,2,2,1,4,8,1,0,3,2,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,no
41,1051,724,2502,511,33,116,11724,1513,269,317,55,1510,453,271,230,5,301,1.62,610,21,103,1,42,14.9,85.1,39,1,1,1,1,31.9,5,154,95.9,8.64E+03,34,9,34,0,39,273,18,260,65,4,47,1,50,1,1,1,0,1,70,6,0,22,1,11,2,0,2,0,0,4,5,1,67,0,1,2,1,0,2,2,5,4,4,0,3,0,1,0,23,5,0,0,0,0,0,3,0,0,0,1,1,3,0,3,2,1,2,0,44,2,0,1,0,1,2,0,0,3,8,0,0,1,2,0,0,3,1,yes
41,461,271,737,254,30,64,3224,592,149,156,22,513,72,135,74,3,61,1.43,113,9,11,1,21,20.5,79.5,19,1,1,1,1,29.9,5,11,92.5,2.80E+03,33,5,19,0,12,147,4,146,37,4,23,1,28,1,1,1,1,0,28,0,1,0,1,0,0,0,1,0,4,1,1,3,0,0,1,3,3,0,0,1,0,0,0,0,2,4,0,24,5,0,0,24,18,21,0,0,4,19,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0,1,no
1,1,1,2,3,2,0,1,0,2,0,0,20,0,0,1,0,0,1.33,0,0,0,0,0,50,50,0,1,0,0,1,66.7,0,0,100,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
49,1648,1056,3210,793,29,194,14541,4004,400,536,80,1974,629,453,348,4,522,1.5,696,18,93,1,48,16.1,83.9,58,1,1,1,1,30.1,5,118,95.2,1.04E+04,52,11,34,0,15,391,21,392,89,11,69,1,81,1,1,1,7,1,120,8,1,5,1,26,3,15,2,0,4,4,5,5,133,0,1,5,4,0,4,5,3,1,6,2,4,28,1,111,0,8,20,27,54,58,0,1,7,97,1,2,2,1,7,2,1,0,4,4,0,1,0,0,2,0,2,1,1,1,9,2,0,0,0,0,1,20,1,yes
44,1626,1120,3465,871,38,236,13043,3730,438,560,72,1780,593,469,389,6,446,1.57,906,11,76,1,57,16.4,83.6,52,1,1,1,1,28.7,5,457,93.5,2.50E+03,117,11,39,0,125,309,14,313,79,8,59,1,58,1,1,1,2,1,63,2,0,47,1,107,4,14,6,0,1,1,4,3,330,0,5,5,0,0,1,3,4,1,3,0,2,0,1,0,70,6,0,0,0,0,0,2,0,0,0,2,1,0,0,2,1,1,2,0,23,2,1,0,0,0,0,1,0,1,22,0,0,1,0,0,0,19,0,yes
44,1253,732,2597,650,33,216,10749,2173,285,449,55,1722,470,403,294,4,378,1.5,419,20,77,1,43,16.9,83.1,61,1,1,1,1,30.5,5,41,93.2,8.29E+03,63,9,47,0,74,424,20,427,102,11,80,1,82,1,1,1,2,1,121,6,1,6,1,28,1,2,10,0,9,5,6,6,33,0,3,1,5,0,7,5,2,2,5,2,4,14,2,57,25,5,10,44,33,33,0,0,1,7,1,2,3,2,0,3,2,1,0,0,0,3,1,1,0,1,1,0,3,1,9,1,0,0,1,1,0,1,0,yes
39,578,398,1149,323,35,5,5030,620,196,152,32,1148,90,150,108,4,75,1.73,118,7,15,1,2,16,84,24,1,1,1,1,34.1,5,2,99.7,16,0,5,28,0,2,201,8,192,55,2,46,1,32,1,1,1,1,1,36,0,1,0,1,0,3,0,5,0,1,3,1,1,1,0,2,2,2,0,3,1,0,2,2,1,0,5,5,41,0,0,9,72,26,28,0,1,1,55,0,3,0,1,1,0,0,1,0,5,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,yes
51,2110,1240,4183,1120,30,323,17457,2768,554,686,104,2527,671,601,476,5,464,1.62,867,15,175,1,68,18.4,81.6,56,1,1,1,1,28.9,5,262,93.9,1.43E+04,83,16,34,0,115,537,25,526,143,10,96,1,142,1,1,1,1,1,179,12,1,21,1,20,2,10,4,0,5,2,2,4,160,0,5,5,5,0,3,8,3,4,8,0,5,51,1,194,15,4,23,175,88,111,0,5,9,135,1,2,4,5,24,3,1,1,2,8,6,1,0,0,8,1,2,0,1,3,11,5,0,1,1,1,0,6,0,no
45,640,384,1203,279,26,53,7038,851,182,220,23,827,209,202,97,4,153,1.52,158,7,42,1,12,14.3,85.7,20,1,1,1,1,25.4,5,84,96,1.10E+03,23,1,18,0,21,133,10,138,28,1,26,0,20,0,0,0,2,0,23,1,0,14,0,0,2,6,3,0,1,2,2,2,2,0,2,1,2,0,3,1,0,0,1,0,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,1,1,3,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,no
1,1,2,1,1,2,0,0,0,1,0,0,17,0,0,0,0,0,2,0,0,0,1,0,50,50,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,2,0,3,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
43,896,568,1754,433,29,115,6335,1003,253,297,53,938,254,270,150,3,192,1.39,335,9,59,1,25,18,82,20,1,1,1,1,33.9,5,49,95.2,4.92E+03,18,12,22,0,10,133,13,125,37,4,20,1,15,1,1,1,0,1,27,1,0,3,0,31,0,2,1,0,0,0,1,1,0,0,1,1,1,0,2,2,2,2,1,1,0,4,1,37,3,1,10,13,17,23,0,0,2,16,0,1,2,1,6,2,0,0,0,1,0,1,1,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,yes
40,1311,843,2655,753,32,187,13353,1840,377,484,54,2236,525,436,332,6,410,1.52,419,17,101,1,36,16.4,83.6,39,1,1,1,1,29,5,166,92.3,9.39E+03,143,10,28,0,43,147,13,132,42,3,23,1,14,1,1,1,1,1,11,2,0,13,1,30,0,12,1,0,1,0,5,2,39,0,4,3,0,0,0,1,0,0,1,0,1,0,0,0,86,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3,0,1,1,0,9,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,yes
1,0,5,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,83.3,16.7,0,0,0,0,0,100,0,0,50,2,1,0,0,0,0,2,0,3,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,no
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
38,705,398,1448,310,28,43,5027,854,193,226,37,539,232,175,117,5,143,1.48,366,14,71,1,47,17.9,82.1,18,1,1,1,1,26.1,5,123,97.5,451,12,5,19,0,24,133,8,131,37,2,15,0,21,0,0,0,3,0,32,1,0,15,0,0,3,2,0,0,2,1,1,0,21,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,3,0,0,0,0,0,0,2,0,no
42,1082,676,2392,631,28,56,11082,1217,355,351,39,1524,424,300,247,5,302,1.66,294,15,90,1,38,17.1,82.9,11,1,1,1,1,29.3,5,100,98,2.10E+03,15,7,20,0,7,106,15,101,25,5,12,1,15,1,1,1,1,0,20,3,1,31,1,0,1,12,3,0,2,2,0,0,12,0,0,0,1,0,0,0,2,2,1,0,2,15,0,73,0,1,12,28,10,10,6,0,10,67,0,0,0,0,16,1,0,0,0,12,1,0,0,1,14,0,0,0,0,2,1,5,0,0,0,0,1,1,0,no
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
49,496,288,922,268,25,59,3576,639,147,171,27,678,139,159,104,3,127,1.44,129,5,11,1,11,18,82,18,1,1,1,1,31.7,5,9,95.3,2.78E+03,11,1,16,0,7,133,8,132,27,3,18,1,21,1,1,1,2,1,35,2,1,1,1,11,4,1,2,0,1,0,1,3,0,0,1,4,1,0,0,2,3,1,0,1,2,4,0,15,1,2,3,9,8,13,0,0,8,71,1,0,0,0,0,0,0,0,0,4,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,yes
54,1622,1156,3399,983,28,186,12723,2339,417,555,66,2780,580,499,486,5,450,1.52,602,26,115,1,46,18,82,50,1,1,1,1,28.6,5,182,95.3,7.85E+03,60,18,32,0,44,328,32,337,69,8,50,1,58,1,1,1,4,1,110,4,0,14,1,85,7,10,7,0,2,2,4,2,35,0,3,0,6,0,4,4,2,1,4,0,5,23,1,128,2,2,12,61,70,76,5,1,2,36,1,0,3,1,11,2,2,0,2,2,4,1,0,0,7,0,2,1,2,1,1,0,1,0,2,2,0,0,1,yes
50,2185,1206,4323,888,37,334,18434,3175,464,729,100,2175,832,600,424,7,539,1.41,1001,30,160,1,80,14.6,85.4,60,1,1,1,1,28.9,5,700,94.1,3.63E+03,77,20,56,0,164,420,20,407,103,13,67,0,78,0,0,0,4,0,122,7,0,121,0,0,1,48,4,0,7,3,2,5,165,0,5,3,3,0,2,5,1,1,4,1,6,0,2,0,29,5,0,0,0,0,0,1,0,0,1,4,1,1,0,3,1,1,6,0,99,4,2,2,0,1,1,3,2,1,9,0,0,0,0,1,0,1,2,yes
52,1661,942,3396,742,31,144,11659,2263,361,528,99,1818,731,428,335,6,560,1.52,786,28,119,1,74,16.8,83.2,40,1,1,1,1,26.1,5,385,96.9,6.98E+03,16,13,36,0,47,387,30,385,98,5,65,1,97,1,1,1,4,1,118,3,1,42,1,29,5,18,4,0,4,4,4,3,65,0,5,5,2,0,1,5,3,3,4,1,4,36,4,125,6,5,21,73,50,53,0,2,8,51,1,2,0,3,14,0,0,1,2,0,70,2,2,2,4,1,1,0,0,0,9,1,0,2,1,0,1,6,0,yes
37,520,340,945,262,32,26,3917,802,177,156,23,552,116,142,73,3,91,1.68,142,6,23,1,13,19.8,80.2,42,1,1,1,1,27.1,5,21,97.9,2.08E+03,5,3,28,0,10,190,8,180,59,4,29,1,32,1,1,1,3,1,27,0,1,2,1,11,0,1,2,0,1,3,2,0,0,0,0,0,0,0,4,1,1,1,2,2,2,4,0,22,2,1,6,5,12,15,0,0,10,5,1,1,0,1,0,0,0,1,1,2,0,0,0,1,0,1,0,2,0,0,0,6,0,0,0,0,0,0,0,yes
40,1054,691,2353,564,33,161,9243,1661,302,367,58,1751,443,342,254,6,345,1.59,411,27,65,1,21,14.5,85.5,16,1,1,1,1,33.9,5,232,94.1,5.94E+03,54,4,19,0,6,122,14,121,26,2,22,1,19,1,1,1,3,0,13,1,1,29,1,0,2,3,3,0,0,1,1,0,149,0,2,3,0,0,0,3,0,0,2,1,1,6,2,27,5,0,4,8,16,30,0,0,8,113,0,0,1,0,1,3,0,1,1,1,23,1,1,1,0,1,0,0,0,0,3,4,0,0,2,0,1,1,0,yes
48,455,315,930,295,22,84,5533,664,158,143,21,866,170,130,124,6,129,1.77,129,5,40,1,13,16.1,83.9,27,1,1,1,1,34.6,5,51,93.4,4.49E+03,14,4,22,0,40,172,7,168,44,6,30,1,32,1,1,1,1,0,39,3,2,0,1,0,0,0,4,0,1,2,4,1,21,0,2,1,1,0,4,0,0,1,1,0,1,2,2,14,1,0,0,4,12,20,0,0,5,27,2,2,0,0,0,0,3,1,0,1,10,0,1,2,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,no
70,1673,905,3548,854,27,165,11940,2443,424,565,65,1797,670,506,430,6,510,1.43,644,28,142,1,41,14.4,85.6,44,1,1,1,1,30.7,5,255,96.1,3.56E+03,47,10,26,0,83,314,32,311,80,8,68,0,70,0,0,0,3,0,79,4,0,15,0,0,2,12,1,0,7,3,4,1,78,0,5,2,1,0,5,2,2,1,3,1,7,0,1,0,3,4,0,0,0,0,0,1,0,0,0,2,6,2,0,3,1,1,1,0,15,2,1,1,0,0,1,1,0,0,3,0,0,3,0,0,1,3,0,no
43,668,373,1459,338,32,50,3483,913,190,217,35,995,217,192,119,4,163,1.94,266,9,51,1,22,18.1,81.9,28,1,1,1,1,30.8,5,43,97,1.38E+03,16,5,31,0,22,165,11,161,47,5,24,1,23,1,1,1,1,1,27,0,0,3,1,6,2,3,0,0,3,0,1,2,2,0,1,0,2,0,0,2,1,0,1,0,4,10,0,23,6,0,4,73,5,6,0,0,1,75,0,1,0,0,2,0,0,1,0,6,0,0,1,0,2,1,0,0,2,0,0,0,0,0,0,1,1,0,1,yes
39,1563,1160,3204,852,29,216,18982,2588,440,508,67,1948,549,431,365,6,402,1.54,802,21,114,1,66,15.9,84.1,39,1,1,1,1,30.3,5,251,94.5,1.48E+04,62,13,32,0,52,239,19,230,60,8,35,1,53,1,1,1,1,1,51,3,0,32,1,60,2,10,4,0,0,1,2,4,102,0,1,2,4,0,2,1,0,0,6,2,5,11,0,35,5,1,7,28,17,29,0,2,1,17,1,3,0,2,0,1,1,1,1,0,9,2,0,2,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,yes
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
